text,url
opendata-wahllokale.csv,https://wahlergebnisse.stadt-hagen.de/prod/BW2021/05954028/daten/opendata/opendata-wahllokale.csv
Gemeinde-Ergebnis,https://wahlergebnisse.stadt-hagen.de/prod/BW2021/05954028/daten/opendata/Open-Data-05954028-Wahl-zum-Deutschen-Bundestag-Gemeinde.csv?ts=1761644985152
Übersicht über Wahlbezirke,https://wahlergebnisse.stadt-hagen.de/prod/BW2021/05954028/daten/opendata/Open-Data-05954028-Wahl-zum-Deutschen-Bundestag-Wahlbezirk.csv?ts=1761644985152
