text,url
opendata-wahllokale.csv,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08119079/praesentation/opendata-wahllokale.csv
opendata-strassen.csv,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08119079/praesentation/opendata-strassen.csv
Wahlgebiet,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08119079/praesentation/Open-Data-Bundestagswahl-2021-_Land-BW_647-2930.csv?ts=1762108405206
Wahlbezirk,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08119079/praesentation/Open-Data-Bundestagswahl-2021-_Land-BW_6476.csv?ts=1762108405206
