text,url
opendata-wahllokale.csv,https://votemanager.kdo.de/20210926/034565404/praesentation/opendata-wahllokale.csv
opendata-strassen.csv,https://votemanager.kdo.de/20210926/034565404/praesentation/opendata-strassen.csv
Gemeinde-Ergebnis,https://votemanager.kdo.de/20210926/034565404/praesentation/Open-Data-034565404-Bundestagswahl-2021-Wahlkreis-31-Gemeinde.csv?ts=1762091594482
Übersicht über Mitgliedsgemeinden,https://votemanager.kdo.de/20210926/034565404/praesentation/Open-Data-034565404-Bundestagswahl-2021-Wahlkreis-31-Mitgliedsgemeinde.csv?ts=1762091594482
Übersicht über Wahlbezirke,https://votemanager.kdo.de/20210926/034565404/praesentation/Open-Data-034565404-Bundestagswahl-2021-Wahlkreis-31-Wahlbezirk.csv?ts=1762091594482
