text,url
opendata-wahllokale.csv,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08437104/praesentation/opendata-wahllokale.csv
opendata-strassen.csv,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08437104/praesentation/opendata-strassen.csv
Stadt,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08437104/praesentation/Open-Data-Bundestagswahl-2021-_Land-BW_468-2827.csv?ts=1761579072700
Wahlbezirk,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08437104/praesentation/Open-Data-Bundestagswahl-2021-_Land-BW_4686.csv?ts=1761579072700
