text,url
opendata-wahllokale.csv,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08117060/praesentation/opendata-wahllokale.csv
opendata-strassen.csv,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08117060/praesentation/opendata-strassen.csv
Wahlgebiet,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08117060/praesentation/Open-Data-Bundestagswahl-2021-_Land-BW_647-3532.csv?ts=1761567709302
Wahlbezirk,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08117060/praesentation/Open-Data-Bundestagswahl-2021-_Land-BW_6476.csv?ts=1761567709302
