text,url
opendata-wahllokale.csv,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08417057/praesentation/opendata-wahllokale.csv
opendata-strassen.csv,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08417057/praesentation/opendata-strassen.csv
Stadt,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08417057/praesentation/Open-Data-Bundestagswahl-2021-_Land-BW_468-2837.csv?ts=1761135146307
Wahlbezirk,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210926/08417057/praesentation/Open-Data-Bundestagswahl-2021-_Land-BW_4686.csv?ts=1761135146307
